time,open,high,low,close,Up Trend,Down Trend,EMA
2026-03-23T11:40:00+05:30,131.4,131.64,131.4,131.49,,132.9242274319623,141.82339033081365
2026-03-23T11:45:00+05:30,131.33,131.54,131.3,131.53,,132.76712421988947,141.80282411636648
2026-03-23T11:50:00+05:30,131.5,131.72,131.43,131.43,,132.76712421988947,141.78209919305706
2026-03-23T11:55:00+05:30,131.39,131.5,131.27,131.39,,132.62347061811045,141.7613357581059
2026-03-23T12:00:00+05:30,131.41,131.47,131.21,131.21,,132.5326235562994,141.7402541681796
2026-03-23T12:05:00+05:30,131.21,131.28,131,131.11,,132.29736120066943,141.71901489911232
2026-03-23T12:10:00+05:30,131.08,131.34,131.08,131.2,,132.29736120066943,141.69799788632687
2026-03-23T12:15:00+05:30,131.1,131.22,131.1,131.11,,132.20366257254224,141.67684304539515
2026-03-23T12:20:00+05:30,131.11,131.21,131.01,131.04,,132.10929631528805,141.655590611738
2026-03-23T12:25:00+05:30,131,131.16,131,131.16,,132.02736668375923,141.63462040072554
2026-03-23T12:30:00+05:30,131.17,131.5,131.17,131.45,,132.02736668375923,141.614271508816
2026-03-23T12:35:00+05:30,131.45,131.5,131.28,131.3,,132.02736668375923,141.59366357373344
2026-03-23T12:40:00+05:30,131.3,131.43,131.24,131.35,,132.02736668375923,141.57319671344626
2026-03-23T12:45:00+05:30,131.23,131.36,131.2,131.36,,132.02736668375923,141.5527907260068
2026-03-23T12:50:00+05:30,131.36,131.42,131.2,131.28,,132.02736668375923,141.53226566961118
2026-03-23T12:55:00+05:30,131.2,131.29,131.2,131.28,,132.0188350777837,141.51178162231923
2026-03-23T13:00:00+05:30,131.25,131.25,131,131,,131.90545157000534,141.49077906163527
2026-03-23T13:05:00+05:30,131,131.21,131,131.1,,131.87040641300482,141.47001826430932
2026-03-23T13:10:00+05:30,131.1,131.15,130.5,130.55,,131.7088657717043,141.44820004599902
2026-03-23T13:15:00+05:30,130.55,131.1,130.55,130.67,,131.7088657717043,141.42666518077223
2026-03-23T13:20:00+05:30,130.74,130.82,130.58,130.7,,131.63643127508047,141.40523328230915
2026-03-23T13:25:00+05:30,130.7,130.85,130.7,130.8,,131.63643127508047,141.38404400502182
2026-03-23T13:30:00+05:30,130.94,131.05,130.71,130.9,,131.63643127508047,141.36309686415265
2026-03-23T13:35:00+05:30,130.8,131.5,130.8,131.39,,131.63643127508047,141.3431705966918
2026-03-23T13:40:00+05:30,131.37,131.51,131.29,131.4,,131.63643127508047,141.32330412197314
2026-03-23T13:45:00+05:30,131.48,131.56,131.3,131.5,,131.63643127508047,141.30367714071045
2026-03-23T13:50:00+05:30,131.5,131.54,131.38,131.38,,131.63643127508047,141.2838496139558
2026-03-23T13:55:00+05:30,131.5,131.8,131.49,131.6,,131.63643127508047,141.26450126307876
2026-03-23T14:00:00+05:30,131.6,132,131.51,131.77,130.75271919915934,,141.2455312305851
2026-03-23T14:05:00+05:30,132,132.04,130.96,131.02,130.75271919915934,,141.22510059875577
2026-03-23T14:10:00+05:30,130.9,131.19,130.85,130.98,130.75271919915934,,141.20463086728972
2026-03-23T14:15:00+05:30,130.98,131.44,130.76,131.42,130.75271919915934,,141.18508115526717
2026-03-23T14:20:00+05:30,131.34,131.46,131.13,131.13,130.75271919915934,,141.16499108302887
2026-03-23T14:25:00+05:30,131.13,131.13,130.72,130.8,130.75271919915934,,141.1442818101357
2026-03-23T14:30:00+05:30,130.9,130.9,130,130.11,,131.85050007107955,141.12223529303253
2026-03-23T14:35:00+05:30,130.3,130.6,130.29,130.41,,131.85050007107955,141.10083222551398
2026-03-23T14:40:00+05:30,130.42,130.72,130.15,130.24,,131.85050007107955,141.07913226102744
2026-03-23T14:45:00+05:30,130.33,130.44,130.08,130.3,,131.66193455181698,141.05759553323318
2026-03-23T14:50:00+05:30,130.2,130.63,130,130.1,,131.66193455181698,141.0357022354645
2026-03-23T14:55:00+05:30,130.1,130.31,130,130.22,,131.55366698697176,141.01409244078823
2026-03-23T15:00:00+05:30,130.25,130.7,130,130,,131.55366698697176,140.99208626208537
2026-03-23T15:05:00+05:30,130.02,130.65,130.01,130.65,,131.55366698697176,140.97142275307021
2026-03-23T15:10:00+05:30,130.77,130.91,130.5,130.62,,131.55366698697176,140.95074058972742
2026-03-23T15:15:00+05:30,130.65,130.72,130.5,130.66,,131.55366698697176,140.93017966946823
2026-03-23T15:20:00+05:30,130.65,130.66,130.2,130.2,,131.55366698697176,140.9087407490497
2026-03-23T15:25:00+05:30,130.24,130.28,129,129.48,,131.28657838222324,140.88590610219848
2026-03-24T09:15:00+05:30,134.65,135.05,133.42,134,131.08207945599906,,140.87214804804822
2026-03-24T09:20:00+05:30,134.01,134.05,132.52,133.13,131.08207945599906,,140.8566792207794
2026-03-24T09:25:00+05:30,133.34,133.99,133.05,133.72,131.08207945599906,,140.8424201214372
2026-03-24T09:30:00+05:30,133.73,133.73,133.25,133.3,131.08207945599906,,140.8273503509648
2026-03-24T09:35:00+05:30,133.3,133.8,133.3,133.48,131.08207945599906,,140.81267033028354
2026-03-24T09:40:00+05:30,133.33,133.61,132.39,132.73,131.08207945599906,,140.79652113881443
2026-03-24T09:45:00+05:30,132.62,132.66,132.12,132.16,131.08207945599906,,140.77926535232328
2026-03-24T09:50:00+05:30,132.16,132.49,132.02,132.42,131.08207945599906,,140.7625635234475
2026-03-24T09:55:00+05:30,132.34,132.58,132.2,132.29,131.08207945599906,,140.74563532459948
2026-03-24T10:00:00+05:30,132.22,132.26,131.43,131.47,131.08207945599906,,140.72710258668818
2026-03-24T10:05:00+05:30,131.5,131.8,131.26,131.47,131.08207945599906,,140.70860687722427
2026-03-24T10:10:00+05:30,131.46,131.73,131.4,131.63,131.08207945599906,,140.6904678025445
2026-03-24T10:15:00+05:30,131.63,131.63,131.05,131.15,131.08207945599906,,140.67140592881316
2026-03-24T10:20:00+05:30,131.15,131.19,130.81,130.96,,133.1533727856498,140.652002520364
2026-03-24T10:25:00+05:30,130.97,130.97,130.21,130.44,,132.75603550708482,140.6315989189247
2026-03-24T10:30:00+05:30,130.46,130.46,130,130.22,,132.31743195637637,140.6107965234823
2026-03-24T10:35:00+05:30,130.21,130.31,130.03,130.09,,132.13268876073872,140.5897759510078
2026-03-24T10:40:00+05:30,130.1,130.45,130.02,130.17,,132.13041988466483,140.56895721783894
2026-03-24T10:45:00+05:30,130.17,130.63,130,130.56,,132.13041988466483,140.5489593013198
2026-03-24T10:50:00+05:30,130.59,130.59,130.06,130.25,,132.13041988466483,140.52838196005843
2026-03-24T10:55:00+05:30,130.17,130.25,130.06,130.14,,131.88995109592065,140.5076259521462
2026-03-24T11:00:00+05:30,130.14,130.2,130.01,130.07,,131.7234559863286,140.48677155463943
2026-03-24T11:05:00+05:30,130.07,130.07,129.8,129.9,,131.47261038769574,140.46561916392088
2026-03-24T11:10:00+05:30,129.9,130.07,129.87,129.96,,131.41384934892616,140.44462891584112
2026-03-24T11:15:00+05:30,129.96,129.96,129.65,129.83,,131.19746441403353,140.42342086605922
2026-03-24T11:20:00+05:30,129.83,131.08,129.83,130.48,,131.19746441403353,140.40355389130187
2026-03-24T11:25:00+05:30,130.49,130.75,130.22,130.63,,131.19746441403353,140.38402631109946
2026-03-24T11:30:00+05:30,130.69,130.69,130.22,130.51,,131.19746441403353,140.36429798680157
2026-03-24T11:35:00+05:30,130.42,130.49,130.21,130.21,,131.19746441403353,140.34400967913564
2026-03-24T11:40:00+05:30,130.26,130.38,130.1,130.14,,131.19746441403353,140.3236220474091
2026-03-24T11:45:00+05:30,130.14,130.16,129.86,129.97,,131.19746441403353,140.3029354898718
2026-03-24T11:50:00+05:30,129.95,130.15,129.95,130.1,,131.19746441403353,140.28255000437755
2026-03-24T11:55:00+05:30,130.04,131.74,130.04,131.74,129.18628518216667,,140.26548197240078
2026-03-24T12:00:00+05:30,131.83,131.88,131.39,131.6,129.95465666395,,140.24816832210627
2026-03-24T12:05:00+05:30,131.6,132.24,131.28,132.09,129.95969099755501,,140.23186828549865
2026-03-24T12:10:00+05:30,132.03,132.11,131.91,132.1,130.32972189779952,,140.21562079641674
2026-03-24T12:15:00+05:30,132.1,132.34,132.01,132.25,130.56374970801957,,140.19970547015018
2026-03-24T12:20:00+05:30,132.1,133.47,132.09,133.46,130.9158747372176,,140.18623952515486
2026-03-24T12:25:00+05:30,133.4,134.59,133.4,134,131.96028726349584,,140.17387940622348
2026-03-24T12:30:00+05:30,134.08,135.65,134.06,135.65,132.52875853714627,,140.16484068613113
2026-03-24T12:35:00+05:30,136,138,135.67,137.5,134.0363826834316,,140.1595163291159
2026-03-24T12:40:00+05:30,137.36,139.7,137.36,138.88,135.30924441508847,,140.15695985293385
2026-03-24T12:45:00+05:30,138.7,139.5,138.14,138.34,135.51331997357963,,140.1533295635174
2026-03-24T12:50:00+05:30,138,139.5,137.8,139.21,135.51331997357963,,140.1514447891647
2026-03-24T12:55:00+05:30,139.21,139.72,138.66,138.92,135.7345891785995,,140.14898436001553
2026-03-24T13:00:00+05:30,138.92,138.92,137.98,138.12,135.7345891785995,,140.14493044521032
2026-03-24T13:05:00+05:30,138,139.28,138,139.07,135.7345891785995,,140.14278273203308
2026-03-24T13:10:00+05:30,139.07,139.46,138.67,138.67,135.73498551119903,,140.13984010919185
2026-03-24T13:15:00+05:30,138.71,139,138.63,138.93,135.73498551119903,,140.13742284623643
2026-03-24T13:20:00+05:30,139,139.28,139,139.09,136.2377882640712,,140.1353300932969
2026-03-24T13:25:00+05:30,139.09,139.3,139,139.15,136.4480094376641,,140.13336140180178
2026-03-24T13:30:00+05:30,139.15,139.26,139.01,139.01,136.62820849389766,,140.1311169234765
2026-03-24T13:35:00+05:30,138.99,138.99,137.65,137.66,136.62820849389766,,140.1261796269261
2026-03-24T13:40:00+05:30,137.65,138.22,137.65,138.02,136.62820849389766,,140.12197147582336
2026-03-24T13:45:00+05:30,138.17,138.82,138,138.09,136.62820849389766,,140.11791159275478
2026-03-24T13:50:00+05:30,138,139.07,138,139,136.62820849389766,,140.11567800315888
2026-03-24T13:55:00+05:30,138.99,139.38,138.82,139.11,136.62820849389766,,140.11366865649921
2026-03-24T14:00:00+05:30,139.16,139.54,138.74,138.8,136.62820849389766,,140.1110439438988
2026-03-24T14:05:00+05:30,138.86,139.17,138.74,138.9,136.62820849389766,,140.10862427567923
2026-03-24T14:10:00+05:30,138.9,139.5,138.9,139.29,136.86604626811643,,140.1069886627408
2026-03-24T14:15:00+05:30,139.25,139.3,139.13,139.18,137.06344164130482,,140.10513653754052
2026-03-24T14:20:00+05:30,139.1,139.15,138.9,139.05,137.06344164130482,,140.10302837263035
2026-03-24T14:25:00+05:30,139.05,139.12,138.6,138.6,137.06344164130482,,140.10002531893878
2026-03-24T14:30:00+05:30,138.6,138.7,138.42,138.47,137.06344164130482,,140.09676852509475
2026-03-24T14:35:00+05:30,138.47,138.52,138.08,138.1,137.06344164130482,,140.09277897759205
2026-03-24T14:40:00+05:30,138.02,138.43,138,138.12,137.06344164130482,,140.0888373612532
2026-03-24T14:45:00+05:30,138.13,138.24,137.8,138.01,137.06344164130482,,140.0846838400519
2026-03-24T14:50:00+05:30,138.05,138.14,137.8,137.93,137.06344164130482,,140.08037877743442
2026-03-24T14:55:00+05:30,138,138.72,138,138.54,137.06344164130482,,140.07730109755943
2026-03-24T15:00:00+05:30,138.59,138.59,138,138.37,137.06344164130482,,140.0738899065553
2026-03-24T15:05:00+05:30,138.24,138.87,138.24,138.73,137.06344164130482,,140.0712048118369
2026-03-24T15:10:00+05:30,138.71,138.74,138.54,138.6,137.06344164130482,,140.0682653416834
2026-03-24T15:15:00+05:30,138.58,138.67,138.32,138.32,137.06344164130482,,140.0647723040377
2026-03-24T15:20:00+05:30,138.31,138.52,138.06,138.17,137.06344164130482,,140.06098654518846
2026-03-24T15:25:00+05:30,138.17,139.1,138.17,139.1,137.06344164130482,,140.05906649215112
2026-03-25T09:15:00+05:30,144.93,149,143.05,148.48,141.55015481038726,,140.07589153412485
2026-03-25T09:20:00+05:30,148.49,152.36,148.07,152.36,144.90063932934854,,140.10043520738333
2026-03-25T09:25:00+05:30,152.36,152.36,151.12,152.36,146.58507539641369,,140.12492984233361
2026-03-25T09:30:00+05:30,152.36,152.36,152.36,152.36,147.7205678567723,,140.14937553695432
2026-03-25T09:35:00+05:30,152.36,153.93,151.44,152.85,147.76251107109508,,140.17475141000736
2026-03-25T09:40:00+05:30,153,154.49,151.62,154.15,147.76375996398556,,140.20267398461274
2026-03-25T09:45:00+05:30,154.01,154.2,153.98,153.98,149.26188396758698,,140.23020110951862
